datetime_utc,second,frame,bee1_x,bee1_y,bee1_r,bee1_p
2022-05-05 11:10:04+00:00,60.0,1500.0,171.53008114472965,38.13849231488746,175.71884740565045,0.2187839230699776
2022-05-05 11:10:04.200000+00:00,60.2,1505.0,171.61235423521137,38.203879583485794,175.81335711879558,0.219045403779592
2022-05-05 11:10:04.400000+00:00,60.4,1510.0,171.72747666969664,38.051326178202736,175.89266518891907,0.2180565957079185
2022-05-05 11:10:04.600000+00:00,60.6,1515.0,171.65317360104115,38.69666925399422,175.96091673625193,0.2217286429515346
2022-05-05 11:10:04.800000+00:00,60.8,1520.0,171.55405715136595,39.520087651516334,176.0472432419141,0.2264152282770443
2022-05-05 11:10:05+00:00,61.0,1525.0,171.60449452194183,39.67412273870743,176.13102666826532,0.2272031715356597
2022-05-05 11:10:05.200000+00:00,61.2,1530.0,171.73180922313563,39.3052772345112,176.1724130433969,0.2250005302012629
2022-05-05 11:10:05.400000+00:00,61.4,1535.0,171.6047326507919,39.33029579370634,176.0541292766807,0.225300094883798
2022-05-05 11:10:05.600000+00:00,61.6,1540.0,171.6187628584598,39.41118067521775,176.08589076721316,0.2257300348187368
2022-05-05 11:10:05.800000+00:00,61.8,1545.0,171.6999476853563,39.99021080549297,176.29545937267318,0.2288280780346437
2022-05-05 11:10:06+00:00,62.0,1550.0,171.85255497370068,40.30938578087646,176.51670525199688,0.2303930191407931
2022-05-05 11:10:06.200000+00:00,62.2,1555.0,172.10761731652272,40.81030756850779,176.87993990898696,0.2328208814064205
2022-05-05 11:10:06.400000+00:00,62.4,1560.0,172.2466985292898,40.3255641747616,176.90414432752237,0.2299732676063628
2022-05-05 11:10:06.600000+00:00,62.6,1565.0,172.83329517346982,38.08250852514797,176.9791665029749,0.2168769045692391
2022-05-05 11:10:06.800000+00:00,62.8,1570.0,173.72715031909124,34.368757001109934,177.0941394168465,0.1953098974143788
2022-05-05 11:10:07+00:00,63.0,1575.0,174.42732459287987,30.40996643811046,177.05834525205773,0.1726069129342172
2022-05-05 11:10:07.200000+00:00,63.2,1580.0,174.72295717365455,26.028849305095918,176.65110460921017,0.1478845345178155
2022-05-05 11:10:07.400000+00:00,63.4,1585.0,174.80420883003362,22.22344567644145,176.21121690297625,0.1264549750147993
2022-05-05 11:10:07.600000+00:00,63.6,1590.0,174.85347314642632,20.69184040776512,176.0735338738575,0.117790368137747
2022-05-05 11:10:07.800000+00:00,63.8,1595.0,174.86874490799738,19.28393905329554,175.92881586343233,0.1098328592682584
