datetime_utc,second,frame,bee1_x,bee1_y,bee1_r,bee1_p
2022-05-05 12:29:22+00:00,60.0,1500.0,-126.77539019181276,121.05948182723183,175.29232070619707,2.3792537762975208
2022-05-05 12:29:22.200000+00:00,60.2,1505.0,-127.38277434520792,116.24435112604309,172.45034174682564,2.401881817730114
2022-05-05 12:29:22.400000+00:00,60.4,1510.0,-128.8484074926859,111.4390280083322,170.3542458433105,2.428520421291736
2022-05-05 12:29:22.600000+00:00,60.6,1515.0,-135.4065784977736,105.78905700947018,171.83208688550187,2.478377427424705
2022-05-05 12:29:22.800000+00:00,60.8,1520.0,-144.04912310810238,99.18262881031664,174.8923775524202,2.5386039381245515
2022-05-05 12:29:23+00:00,61.0,1525.0,-149.19417447937997,92.38963875749336,175.4843213746567,2.587133305989884
2022-05-05 12:29:23.200000+00:00,61.2,1530.0,-151.50030683856036,85.9532884724422,174.18470303503923,2.625528606694501
2022-05-05 12:29:23.400000+00:00,61.4,1535.0,-154.67790527658997,79.64359973482395,173.9780370031648,2.6660964957931705
2022-05-05 12:29:23.600000+00:00,61.6,1540.0,-159.22607726742862,71.36417462613521,174.4872175892626,2.72024160189013
2022-05-05 12:29:23.800000+00:00,61.8,1545.0,-163.23685841892978,64.3821541998828,175.47459567099511,2.765915015703762
2022-05-05 12:29:24+00:00,62.0,1550.0,-164.41783980262306,60.43648177029864,175.17361209420972,2.7893442248008524
2022-05-05 12:29:24.200000+00:00,62.2,1555.0,-164.25197133994862,55.083589257322025,173.24235017607177,2.818018946026186
2022-05-05 12:29:24.400000+00:00,62.4,1560.0,-164.86222181660142,47.25087441274575,171.49984639956784,2.8624666860555426
2022-05-05 12:29:24.600000+00:00,62.6,1565.0,-167.479627994446,37.56791259594598,171.64141065015357,2.920931892320529
2022-05-05 12:29:24.800000+00:00,62.8,1570.0,-170.7132206650033,29.034676393741368,173.16470813392488,2.973126043562812
2022-05-05 12:29:25+00:00,63.0,1575.0,-172.2321002061996,24.29947874506571,173.93780787603447,3.001432085574347
2022-05-05 12:29:25.200000+00:00,63.2,1580.0,-172.45568782559212,20.750647842763208,173.69960751047327,3.021843826706168
2022-05-05 12:29:25.400000+00:00,63.4,1585.0,-172.67420662615413,14.59525219148268,173.28993917854766,3.057268292645462
2022-05-05 12:29:25.600000+00:00,63.6,1590.0,-172.7700134724622,5.36629158930486,172.85333274396598,3.1105423180504204
2022-05-05 12:29:25.800000+00:00,63.8,1595.0,-172.92651495825697,-5.172285500241454,173.00384999445615,3.171494047875818
2022-05-05 12:29:26+00:00,64.0,1600.0,-172.44471910308516,-15.846318178598786,173.17126478246712,3.233227467857444
2022-05-05 12:29:26.200000+00:00,64.2,1605.0,-170.93161574967348,-27.40299691729524,173.11424407842156,3.300555579459707
2022-05-05 12:29:26.400000+00:00,64.4,1610.0,-169.0793693458823,-39.44939771436083,173.6205290811749,3.37081081597394
2022-05-05 12:29:26.600000+00:00,64.6,1615.0,-166.30971801660414,-51.75357129114275,174.17621665471373,3.443281707379515
2022-05-05 12:29:26.800000+00:00,64.8,1620.0,-162.8986775094254,-62.642426345279226,174.52808574193298,3.5087081364459696
2022-05-05 12:29:27+00:00,65.0,1625.0,-159.8671998077315,-71.52573984509549,175.13838252865483,3.56228833311655
2022-05-05 12:29:27.200000+00:00,65.2,1630.0,-156.38687044670385,-78.58243491260731,175.02014833986485,3.607228217302271
2022-05-05 12:29:27.400000+00:00,65.4,1635.0,-151.87573868720835,-85.2004629495951,174.14177812521189,3.652832770494438
2022-05-05 12:29:27.600000+00:00,65.6,1640.0,-146.99912969616742,-91.9436130970359,173.3850400719972,3.700530204868368
2022-05-05 12:29:27.800000+00:00,65.8,1645.0,-140.60580104521324,-98.14573506455928,171.4717953452659,3.750988875454776
2022-05-05 12:29:28+00:00,66.0,1650.0,-134.31155273108192,-105.34332392763326,170.6950763588583,3.8066996253706793
2022-05-05 12:29:28.200000+00:00,66.2,1655.0,-129.29202761133888,-113.12027892157953,171.79239187795008,3.860377771552072
2022-05-05 12:29:28.400000+00:00,66.4,1660.0,-124.12790624393304,-120.68560996194874,173.1264091939478,3.9129308520597954
2022-05-05 12:29:28.600000+00:00,66.6,1665.0,-118.99531727739856,-126.6506502735798,173.78225671416908,3.9581448238203114
2022-05-05 12:29:28.800000+00:00,66.8,1670.0,-112.24699548972382,-133.32023640175865,174.28044477419402,4.012595640463816
2022-05-05 12:29:29+00:00,67.0,1675.0,-104.04227440878392,-138.75395955706955,173.4285332836485,4.068994867867616
2022-05-05 12:29:29.200000+00:00,67.2,1680.0,-96.21478135805228,-141.80564954447524,171.3654760869538,4.116240448086605
2022-05-05 12:29:29.400000+00:00,67.4,1685.0,-88.80505206421803,-144.41046618060872,169.5308821856042,4.161050119665774
2022-05-05 12:29:29.600000+00:00,67.6,1690.0,-81.34396446430715,-147.56833965304406,168.5029834238155,4.208602605085261
2022-05-05 12:29:29.800000+00:00,67.8,1695.0,-73.25287096988654,-152.16165864797378,168.87614830944403,4.263719788730366
2022-05-05 12:29:30+00:00,68.0,1700.0,-66.76782824245663,-156.29281606213564,169.9570158623843,4.308658893870652
2022-05-05 12:29:30.200000+00:00,68.2,1705.0,-61.573891341568334,-159.43895910751763,170.91555159268552,4.343843297922765
2022-05-05 12:29:30.400000+00:00,68.4,1710.0,-57.38365440279227,-161.95663653082428,171.82210541428196,4.3718753087159845
2022-05-05 12:29:30.600000+00:00,68.6,1715.0,-54.289118398433615,-163.63988758507233,172.41032795437243,4.392055372852187
2022-05-05 12:29:30.800000+00:00,68.8,1720.0,-49.36290688843017,-165.52937281180763,172.73294370196504,4.422573017499444
2022-05-05 12:29:31+00:00,69.0,1725.0,-41.60894522979983,-168.12063828853988,173.19310997173804,4.469769754734185
2022-05-05 12:29:31.200000+00:00,69.2,1730.0,-36.32666456663119,-167.99291386232136,171.87566921030404,4.499428609542697
2022-05-05 12:29:31.400000+00:00,69.4,1735.0,-32.52755628091629,-164.44978402911772,167.6358356224338,4.517113272870788
2022-05-05 12:29:31.600000+00:00,69.6,1740.0,-28.25902149798612,-159.1987964458542,161.6874425731082,4.536711113984728
2022-05-05 12:29:31.800000+00:00,69.8,1745.0,-22.443738516754426,-154.4665865761088,156.08858948393043,4.568100375119066
2022-05-05 12:29:32+00:00,70.0,1750.0,-15.97979783579343,-151.67186871628127,152.5113428527914,4.607418545721501
2022-05-05 12:29:32.200000+00:00,70.2,1755.0,-8.366301798149507,-151.69778448292928,151.92831475010502,4.657293681317614
2022-05-05 12:29:32.400000+00:00,70.4,1760.0,-1.6353189753496329,-153.188147848729,153.19687630456175,4.701714154153467
2022-05-05 12:29:32.600000+00:00,70.6,1765.0,6.275581095203582,-155.35676841218222,155.48346667591025,4.752761673199412
2022-05-05 12:29:32.800000+00:00,70.8,1770.0,15.501978787919509,-157.09369022204336,157.85670354445017,4.810750364637361
2022-05-05 12:29:33+00:00,71.0,1775.0,24.027359461090334,-159.8279763152433,161.62393391975837,4.86160421916011
2022-05-05 12:29:33.200000+00:00,71.2,1780.0,31.705572676692928,-161.7530082053582,164.83106200664892,4.9059472508166735
2022-05-05 12:29:33.400000+00:00,71.4,1785.0,39.69872380941119,-161.3997250430656,166.21028823774142,4.953566642063817
2022-05-05 12:29:33.600000+00:00,71.6,1790.0,49.308751405520624,-158.5172892703873,166.00928878470347,5.013963515618557
2022-05-05 12:29:33.800000+00:00,71.8,1795.0,59.19665389009714,-153.17222460281417,164.21319746463408,5.081178474613638
2022-05-05 12:29:34+00:00,72.0,1800.0,69.23352321647731,-148.50682592811694,163.85224467248085,5.148630874021956
2022-05-05 12:29:34.200000+00:00,72.2,1805.0,79.01053034692036,-145.4061026311473,165.48594679936227,5.210134192256152
2022-05-05 12:29:34.400000+00:00,72.4,1810.0,88.80581686703323,-141.84850435438165,167.35432858756917,5.271750900159338
2022-05-05 12:29:34.600000+00:00,72.6,1815.0,98.19433116063388,-136.94201235943575,168.50887638678293,5.334466774871824
2022-05-05 12:29:34.800000+00:00,72.8,1820.0,106.4229387741173,-130.15982511493067,168.1291823904133,5.397789519429188
2022-05-05 12:29:35+00:00,73.0,1825.0,113.74023901039236,-122.43343823867396,167.11310172779503,5.460995251990884
2022-05-05 12:29:35.200000+00:00,73.2,1830.0,119.97823080703976,-115.73537832081556,166.70169064124576,5.515785232060908
2022-05-05 12:29:35.400000+00:00,73.4,1835.0,126.59499247331796,-109.1890953702772,167.17820033454996,5.571474820972344
2022-05-05 12:29:35.600000+00:00,73.6,1840.0,134.62138550873993,-101.94757719975485,168.86748038978004,5.6350342013440935
2022-05-05 12:29:35.800000+00:00,73.8,1845.0,140.49028329494678,-95.23670784322891,169.7278710792984,5.687454119448088
2022-05-05 12:29:36+00:00,74.0,1850.0,144.67389357283147,-86.79211250560053,168.7110140883155,5.742827934940531
2022-05-05 12:29:36.200000+00:00,74.2,1855.0,148.4315028303378,-78.43669508843946,167.88158376924315,5.797047768162668
2022-05-05 12:29:36.400000+00:00,74.4,1860.0,154.0178868819228,-70.46481928286065,169.37178110930694,5.854103127306264
2022-05-05 12:29:36.600000+00:00,74.6,1865.0,158.68324487862628,-63.02554962231401,170.74130171228296,5.905113749841796
2022-05-05 12:29:36.800000+00:00,74.8,1870.0,161.62051797091524,-55.521818310734304,170.89138111009908,5.952284214114269
2022-05-05 12:29:37+00:00,75.0,1875.0,163.8077828239499,-46.54916225833278,170.2933181914397,6.006314504498021
2022-05-05 12:29:37.200000+00:00,75.2,1880.0,166.5941661331503,-36.886507149817135,170.6289266194721,6.065285385466322
2022-05-05 12:29:37.400000+00:00,75.4,1885.0,168.46159896792437,-28.11502614918152,170.7915835812729,6.117816626581655
2022-05-05 12:29:37.600000+00:00,75.6,1890.0,168.47672498099936,-18.987335064861217,169.54328578032397,6.1709588009349305
2022-05-05 12:29:37.800000+00:00,75.8,1895.0,168.63359931305567,-9.471660296526457,168.89938770181794,6.2270771595309045
2022-05-05 12:29:38+00:00,76.0,1900.0,169.3171153464089,-0.6534587039327029,169.3183763136975,6.27932594861299
2022-05-05 12:29:38.200000+00:00,76.2,1905.0,169.72909610558204,8.476223278455011,169.94061440951697,0.0498982643555385
2022-05-05 12:29:38.400000+00:00,76.4,1910.0,168.79218602965074,18.326598212739636,169.78417554860468,0.1081512675939408
2022-05-05 12:29:38.600000+00:00,76.6,1915.0,166.99920437452136,29.45254388238152,169.57649189338352,0.1745682251975229
2022-05-05 12:29:38.800000+00:00,76.8,1920.0,165.4289118361062,39.45754561433949,170.06946456429466,0.2341419226459057
2022-05-05 12:29:39+00:00,77.0,1925.0,164.21834038611027,48.17530376462871,171.1389003470065,0.2853551594072923
2022-05-05 12:29:39.200000+00:00,77.2,1930.0,162.67959091378478,57.8256489556775,172.65125246293934,0.3415282641430061
2022-05-05 12:29:39.400000+00:00,77.4,1935.0,159.744496351451,68.615529770878,173.85739857802136,0.4057038496944321
2022-05-05 12:29:39.600000+00:00,77.6,1940.0,155.18595487038712,76.98809420104443,173.23350495138845,0.4605245128557729
