datetime_utc,second,frame,bee1_x,bee1_y,bee1_r,bee1_p
2022-05-05 12:29:21+00:00,60.0,1500.0,47.36920226456158,-165.44663616797664,172.0942495915531,4.991240289826493
2022-05-05 12:29:21.200000+00:00,60.2,1505.0,35.81041739592441,-169.25029485648855,172.9972494089968,4.920896446086808
2022-05-05 12:29:21.400000+00:00,60.4,1510.0,27.98538079129279,-171.3937482419542,173.66346326864507,4.874241914997979
2022-05-05 12:29:21.600000+00:00,60.6,1515.0,24.626392709179896,-172.43786361457904,174.1874737913921,4.85424291164753
2022-05-05 12:29:21.800000+00:00,60.8,1520.0,23.262827228018352,-173.34261708192668,174.89660381909104,4.845793349661244
2022-05-05 12:29:22+00:00,61.0,1525.0,27.338271851894827,-173.3256187391572,175.46837669266728,4.8688279956783145
2022-05-05 12:29:22.200000+00:00,61.2,1530.0,36.37498017344311,-171.90113250909044,175.70753694855054,4.920917001253562
2022-05-05 12:29:22.400000+00:00,61.4,1535.0,45.55634820421516,-169.10208135677777,175.13107885494787,4.975542862967657
2022-05-05 12:29:22.600000+00:00,61.6,1540.0,50.593468390303336,-166.63489268489857,174.14616419510446,5.007162361660102
2022-05-05 12:29:22.800000+00:00,61.8,1545.0,50.85253711757888,-165.17085614987002,172.82185120110188,5.011057890958584
2022-05-05 12:29:23+00:00,62.0,1550.0,50.66678097299254,-162.94879860165614,170.6441726514219,5.013849107013799
2022-05-05 12:29:23.200000+00:00,62.2,1555.0,52.59641085144338,-159.80159020134994,168.2347486856803,5.030356934066321
2022-05-05 12:29:23.400000+00:00,62.4,1560.0,57.81623072609332,-154.43408441224452,164.90179793932242,5.070611424637519
2022-05-05 12:29:23.600000+00:00,62.6,1565.0,67.20479098014093,-145.85846686121323,160.5963146706302,5.144149402098517
2022-05-05 12:29:23.800000+00:00,62.8,1570.0,77.36183993596843,-136.41238415617718,156.82216944504646,5.228279117676956
2022-05-05 12:29:24+00:00,63.0,1575.0,87.20627964997408,-127.05281729549792,154.10176375730637,5.31391415125067
2022-05-05 12:29:24.200000+00:00,63.2,1580.0,97.12686880235002,-116.10056492115274,151.3703069243097,5.409037519971941
2022-05-05 12:29:24.400000+00:00,63.4,1585.0,104.08280542481918,-106.68360391622114,149.04570349276736,5.48544804997272
2022-05-05 12:29:24.600000+00:00,63.6,1590.0,108.6488826435804,-100.6536157058119,148.10715733667894,5.535968156831386
2022-05-05 12:29:24.800000+00:00,63.8,1595.0,114.94023542023528,-94.40241138754752,148.73827010639482,5.595580456255389
2022-05-05 12:29:25+00:00,64.0,1600.0,120.98113060838844,-87.47236957478344,149.29115647723896,5.657172948952617
2022-05-05 12:29:25.200000+00:00,64.2,1605.0,129.62148265262024,-79.93776449963232,152.28845970152238,5.730575711227189
2022-05-05 12:29:25.400000+00:00,64.4,1610.0,139.32153849790683,-70.50989013828273,156.14780080659617,5.814673846094761
2022-05-05 12:29:25.600000+00:00,64.6,1615.0,145.7901994234444,-59.39914414520573,157.4263020372092,5.896291135566298
2022-05-05 12:29:25.800000+00:00,64.8,1620.0,148.4778952544168,-47.47414722608697,155.88290488063708,5.9737192988140455
2022-05-05 12:29:26+00:00,65.0,1625.0,150.09029552411468,-34.242611642037645,153.94691702851176,6.05887777830491
2022-05-05 12:29:26.200000+00:00,65.2,1630.0,151.35418689926746,-21.63571032671441,152.8927527820723,6.141199653873311
2022-05-05 12:29:26.400000+00:00,65.4,1635.0,152.18499399813948,-10.134947848904597,152.52209533740927,6.216687262280769
2022-05-05 12:29:26.600000+00:00,65.6,1640.0,152.48572162809208,-3.404536038960617,152.52372328946265,6.260862099069891
2022-05-05 12:29:26.800000+00:00,65.8,1645.0,153.52854734351737,-2.6008876825662184,153.55057624817945,6.26624618437882
2022-05-05 12:29:27+00:00,66.0,1650.0,155.52775145964685,-4.580364920750755,155.59518378439907,6.253743350119459
2022-05-05 12:29:27.200000+00:00,66.2,1655.0,156.84092830128864,-6.286375949560994,156.9668605565811,6.243125528807881
2022-05-05 12:29:27.400000+00:00,66.4,1660.0,157.79720607701168,-6.656703621868286,157.9375507877094,6.241025124087657
2022-05-05 12:29:27.600000+00:00,66.6,1665.0,158.41265452019513,-5.201791285050424,158.49803703739656,6.250360133771564
2022-05-05 12:29:27.800000+00:00,66.8,1670.0,160.0903549146802,-4.1100893312816416,160.1431065360585,6.257517385708611
2022-05-05 12:29:28+00:00,67.0,1675.0,163.2683127960299,-3.166353579843156,163.2990133413391,6.263794179475038
2022-05-05 12:29:28.200000+00:00,67.2,1680.0,166.06699933026965,-1.4604782933625302,166.0734213033656,6.274391021450393
2022-05-05 12:29:28.400000+00:00,67.4,1685.0,168.1036921290213,-0.8686068960945335,168.10593619901923,6.278018263226189
2022-05-05 12:29:28.600000+00:00,67.6,1690.0,169.45334759526645,-1.83258847886632,169.4632567602047,6.272371020742371
2022-05-05 12:29:28.800000+00:00,67.8,1695.0,170.42831944544557,-3.4301751693954685,170.462835159725,6.263061233204346
2022-05-05 12:29:29+00:00,68.0,1700.0,171.24681916939304,-5.680636740106007,171.34101292279044,6.250025249128534
2022-05-05 12:29:29.200000+00:00,68.2,1705.0,171.59465284085456,-7.893194565350652,171.77609671901348,6.237218638734335
2022-05-05 12:29:29.400000+00:00,68.4,1710.0,172.16869710930425,-9.57681768088048,172.43484480002346,6.227617954148368
2022-05-05 12:29:29.600000+00:00,68.6,1715.0,171.6314631983994,-11.34680181274654,172.00613091108488,6.217169941569416
2022-05-05 12:29:29.800000+00:00,68.8,1720.0,168.72036304066603,-11.623432752709748,169.1202681334526,6.2144022853639225
2022-05-05 12:29:30+00:00,69.0,1725.0,163.33673000834878,-12.817445714420824,163.8388668309884,6.204873265419544
2022-05-05 12:29:30.200000+00:00,69.2,1730.0,157.38461504869858,-17.552503895575832,158.3603720854155,6.172118103981514
2022-05-05 12:29:30.400000+00:00,69.4,1735.0,152.0472172099245,-22.747510521647765,153.73940775290646,6.13467855980414
2022-05-05 12:29:30.600000+00:00,69.6,1740.0,148.72033546362525,-27.54942492476751,151.25048427723672,6.100018437749051
2022-05-05 12:29:30.800000+00:00,69.8,1745.0,145.6613728229486,-33.6512838671018,149.4979746972189,6.056144514134015
2022-05-05 12:29:31+00:00,70.0,1750.0,143.41185795791003,-40.57947979240187,149.04246100746496,6.007436103785539
2022-05-05 12:29:31.200000+00:00,70.2,1755.0,142.36165299446435,-45.057698988553405,149.32192230700542,5.976658966310314
2022-05-05 12:29:31.400000+00:00,70.4,1760.0,141.34462686847874,-48.13616491735836,149.31642212945167,5.95494593607082
2022-05-05 12:29:31.600000+00:00,70.6,1765.0,141.79781882396642,-53.68493331349377,151.62022783292696,5.921260492492613
2022-05-05 12:29:31.800000+00:00,70.8,1770.0,142.51097300145045,-63.679256891931296,156.09107977116668,5.8629643702841
2022-05-05 12:29:32+00:00,71.0,1775.0,143.06969924337247,-76.61656955873484,162.29306076520186,5.791527733646952
2022-05-05 12:29:32.200000+00:00,71.2,1780.0,141.62287929536748,-89.24943192821567,167.39922651977645,5.720862005437543
2022-05-05 12:29:32.400000+00:00,71.4,1785.0,134.4454193075374,-100.17460526985836,167.6619286354284,5.642830817559321
2022-05-05 12:29:32.600000+00:00,71.6,1790.0,124.21698370979357,-109.89336000425072,165.85056410812405,5.558894186573983
2022-05-05 12:29:32.800000+00:00,71.8,1795.0,116.23774376022212,-120.6328357277084,167.52162287351248,5.479234448474026
2022-05-05 12:29:33+00:00,72.0,1800.0,110.28487524006496,-128.56737748622405,169.38808771694048,5.42139296202868
2022-05-05 12:29:33.200000+00:00,72.2,1805.0,101.74614399482888,-133.04385632253985,167.49013559905276,5.365267503648781
2022-05-05 12:29:33.400000+00:00,72.4,1810.0,89.34742213982875,-136.1073754680093,162.81332715666252,5.293283758335411
2022-05-05 12:29:33.600000+00:00,72.6,1815.0,77.5932917788083,-140.39022470292247,160.4061536263754,5.217300661400616
2022-05-05 12:29:33.800000+00:00,72.8,1820.0,68.17124365024061,-149.14173677830723,163.98346291644884,5.141123548204274
2022-05-05 12:29:34+00:00,73.0,1825.0,56.219124940025424,-157.7175277283445,167.4377751935426,5.05480231285486
2022-05-05 12:29:34.200000+00:00,73.2,1830.0,42.67618711380105,-161.9353924187772,167.46440894827631,4.970068482116954
2022-05-05 12:29:34.400000+00:00,73.4,1835.0,28.066580956880436,-165.30886835184924,167.67455061033607,4.880567903860567
2022-05-05 12:29:34.600000+00:00,73.6,1840.0,14.51399884591212,-168.9978188552506,169.61992495084775,4.798061515612873
2022-05-05 12:29:34.800000+00:00,73.8,1845.0,1.3564749197003587,-170.91023400480438,170.91561693357562,4.720325581994231
2022-05-05 12:29:35+00:00,74.0,1850.0,-11.836571178785793,-170.66336963876543,171.07334729211428,4.643143619281297
2022-05-05 12:29:35.200000+00:00,74.2,1855.0,-25.59142477028237,-169.342866069532,171.2656629637607,4.562401948524877
2022-05-05 12:29:35.400000+00:00,74.4,1860.0,-38.105329572619766,-167.7597235379287,172.03296481593355,4.4890364032723005
2022-05-05 12:29:35.600000+00:00,74.6,1865.0,-50.54336873778784,-165.76940296548185,173.3035691579844,4.416441324542713
2022-05-05 12:29:35.800000+00:00,74.8,1870.0,-62.29414978848917,-162.06074415483008,173.62098344925943,4.345413542699882
2022-05-05 12:29:36+00:00,75.0,1875.0,-74.03318718680272,-157.09170678412613,173.66265328327225,4.271985372082174
2022-05-05 12:29:36.200000+00:00,75.2,1880.0,-84.51587596868123,-151.5583811728825,173.53062033686808,4.203694725540325
2022-05-05 12:29:36.400000+00:00,75.4,1885.0,-95.3291248805809,-144.55090860267856,173.15486487060454,4.129374943193186
2022-05-05 12:29:36.600000+00:00,75.6,1890.0,-105.2475310361788,-137.13153387308512,172.86439879742883,4.057785852076907
2022-05-05 12:29:36.800000+00:00,75.8,1895.0,-112.98536662411156,-130.59183189232294,172.68445103186806,3.999148217699937
2022-05-05 12:29:37+00:00,76.0,1900.0,-120.17115030921104,-123.70722029878183,172.46617558434562,3.94148911880776
2022-05-05 12:29:37.200000+00:00,76.2,1905.0,-127.50143062655788,-115.92433610673494,172.32256530590007,3.879467590889359
2022-05-05 12:29:37.400000+00:00,76.4,1910.0,-133.10750319857416,-107.61325382863984,171.1672276089839,3.821476164569472
2022-05-05 12:29:37.600000+00:00,76.6,1915.0,-137.80633297756762,-98.03604342139172,169.12022711209102,3.759931697821647
2022-05-05 12:29:37.800000+00:00,76.8,1920.0,-142.97476857733778,-88.14702379017287,167.96333603738822,3.694071850356146
2022-05-05 12:29:38+00:00,77.0,1925.0,-149.04451044311398,-80.24743151363488,169.27467724902928,3.635496026662697
2022-05-05 12:29:38.200000+00:00,77.2,1930.0,-154.65523318810327,-73.41779256002339,171.19700177530336,3.5848117729723104
2022-05-05 12:29:38.400000+00:00,77.4,1935.0,-159.1328686726257,-66.00116286980472,172.27717025812106,3.5347538459345604
2022-05-05 12:29:38.600000+00:00,77.6,1940.0,-162.5095968550234,-59.27169470270772,172.98122112793985,3.4913268917668967
2022-05-05 12:29:38.800000+00:00,77.8,1945.0,-164.965505393916,-52.53135925084976,173.127587849574,3.449878453106831
2022-05-05 12:29:39+00:00,78.0,1950.0,-167.83230958821582,-45.14892361265535,173.7990490339234,3.4043834925552825
2022-05-05 12:29:39.200000+00:00,78.2,1955.0,-169.28920264076072,-38.39661672589781,173.5889809485039,3.3646299561279283
2022-05-05 12:29:39.400000+00:00,78.4,1960.0,-170.02931004793717,-34.42913388829734,173.4800609167401,3.3413807225188155
2022-05-05 12:29:39.600000+00:00,78.6,1965.0,-170.37206857234818,-33.907769586810105,173.71349569901906,3.3380475379052723
2022-05-05 12:29:39.800000+00:00,78.8,1970.0,-170.6495508460417,-32.45522280578405,173.70840708304496,3.329534494100114
2022-05-05 12:29:40+00:00,79.0,1975.0,-171.7803982019926,-29.6886303450952,174.32704890005695,3.312731034415788
2022-05-05 12:29:40.200000+00:00,79.2,1980.0,-173.2646244698633,-27.483175845372035,175.43076995564488,3.298901741489845
2022-05-05 12:29:40.400000+00:00,79.4,1985.0,-173.96387698223688,-25.076230454065577,175.7619066478179,3.2847527479792094
2022-05-05 12:29:40.600000+00:00,79.6,1990.0,-173.28760565606547,-19.03725163569585,174.33017875242615,3.2510131408524865
2022-05-05 12:29:40.800000+00:00,79.8,1995.0,-173.28615902292145,-10.792528264122314,173.62192135571215,3.2037938473313607
2022-05-05 12:29:41+00:00,80.0,2000.0,-173.95014532722544,-2.341366477089469,173.96590199330123,3.1550518265728487
2022-05-05 12:29:41.200000+00:00,80.2,2005.0,-173.5722945233291,6.398383571651903,173.69018607400733,3.1047464060521914
2022-05-05 12:29:41.400000+00:00,80.4,2010.0,-172.80244075628053,17.186930877467066,173.6550434750303,3.0424586824132285
2022-05-05 12:29:41.600000+00:00,80.6,2015.0,-171.8893057555812,27.81111458364823,174.12464365367842,2.9811860760406232
2022-05-05 12:29:41.800000+00:00,80.8,2020.0,-171.4664618927036,34.41833734165919,174.88673334294464,2.943495973179602
2022-05-05 12:29:42+00:00,81.0,2025.0,-170.3268312364345,35.066814556681194,173.89914008469825,2.9385501073401046
2022-05-05 12:29:42.200000+00:00,81.2,2030.0,-168.61864475660488,35.01945128964112,172.21675100924898,2.9368193456115126
2022-05-05 12:29:42.400000+00:00,81.4,2035.0,-165.82156591342945,40.238445041955885,170.63388931093476,2.903533019754644
2022-05-05 12:29:42.600000+00:00,81.6,2040.0,-162.27552754263402,49.128485474435536,169.54926990185476,2.8476172668839164
2022-05-05 12:29:42.800000+00:00,81.8,2045.0,-159.85429566222004,59.92709276939623,170.71804910277143,2.7829221775216086
2022-05-05 12:29:43+00:00,82.0,2050.0,-157.12661434367635,70.87563811180684,172.37206563959893,2.7178464354715195
2022-05-05 12:29:43.200000+00:00,82.2,2055.0,-152.61331283834443,80.57481966397627,172.57788044641376,2.6558224373253223
2022-05-05 12:29:43.400000+00:00,82.4,2060.0,-147.8542838558504,89.50387132908715,172.83469627774446,2.5972472242053386
2022-05-05 12:29:43.600000+00:00,82.6,2065.0,-142.44075875149255,99.2437400224158,173.60498174688928,2.533060013435462
2022-05-05 12:29:43.800000+00:00,82.8,2070.0,-134.55993230851703,109.75677251630154,173.6459746036972,2.4573683838244085
2022-05-05 12:29:44+00:00,83.0,2075.0,-126.0308170050763,118.13612264729916,172.74232344479086,2.388516412907138
2022-05-05 12:29:44.200000+00:00,83.2,2080.0,-116.95778747033906,124.05027972134204,170.49221668129078,2.3267745377729563
2022-05-05 12:29:44.400000+00:00,83.4,2085.0,-106.48285260629932,129.20795840608588,167.43146184228246,2.26007248412172
2022-05-05 12:29:44.600000+00:00,83.6,2090.0,-98.99333526095155,136.11454647634287,168.30582339463973,2.199597119601017
2022-05-05 12:29:44.800000+00:00,83.8,2095.0,-98.24124573452346,139.7668378850155,170.83943144323334,2.1834618089197138
2022-05-05 12:29:45+00:00,84.0,2100.0,-102.2811065505433,135.91955530851646,170.10452748962462,2.215903225726432
2022-05-05 12:29:45.200000+00:00,84.2,2105.0,-108.41083896958588,127.41310686442792,167.29318517780575,2.275790012856105
2022-05-05 12:29:45.400000+00:00,84.4,2110.0,-113.23930375331332,116.64635325778876,162.5715585300086,2.341374948478763
2022-05-05 12:29:45.600000+00:00,84.6,2115.0,-118.10066706798791,106.13380129992709,158.78334717556538,2.4095115572069488
2022-05-05 12:29:45.800000+00:00,84.8,2120.0,-125.2945790330876,96.48206835907892,158.13766486806554,2.485387668677884
2022-05-05 12:29:46+00:00,85.0,2125.0,-134.0328045229379,86.09108480890444,159.29992960405872,2.5706399138462186
2022-05-05 12:29:46.200000+00:00,85.2,2130.0,-143.67786515251106,74.23500099998184,161.72249165855212,2.664692889878564
2022-05-05 12:29:46.400000+00:00,85.4,2135.0,-153.00415959580934,60.753314813170185,164.6245367932984,2.763614952159539
2022-05-05 12:29:46.600000+00:00,85.6,2140.0,-161.20968868972318,47.68531999490953,168.11440589805022,2.853996396084617
2022-05-05 12:29:46.800000+00:00,85.8,2145.0,-166.08745138567474,35.81836400325549,169.9058465964564,2.929186060577465
2022-05-05 12:29:47+00:00,86.0,2150.0,-168.41392412513414,23.4611468414684,170.040216567562,3.003176989037645
2022-05-05 12:29:47.200000+00:00,86.2,2155.0,-170.74146135661985,8.363067561435344,170.94615387668492,3.092650884638825
2022-05-05 12:29:47.400000+00:00,86.4,2160.0,-170.90342374518565,-5.768254923488747,171.00073980158342,3.1753313930365845
2022-05-05 12:29:47.600000+00:00,86.6,2165.0,-166.93163341831166,-17.220251026655234,167.8174820485834,3.2443865627364183
2022-05-05 12:29:47.800000+00:00,86.8,2170.0,-161.86841994222584,-29.79579782661123,164.58789427754724,3.323629096324967
2022-05-05 12:29:48+00:00,87.0,2175.0,-157.631384870376,-43.50485412679156,163.52469485905183,3.4108800180723
2022-05-05 12:29:48.200000+00:00,87.2,2180.0,-153.53372822598797,-57.385271806057936,163.90752003256802,3.4992786467528734
2022-05-05 12:29:48.400000+00:00,87.4,2185.0,-145.25623717306294,-69.97986590094513,161.23447543621486,3.5905488982667766
2022-05-05 12:29:48.600000+00:00,87.6,2190.0,-134.98794164397356,-80.709136062256,157.2759009931037,3.680465763781772
2022-05-05 12:29:48.800000+00:00,87.8,2195.0,-125.0909754987858,-89.91280670366467,154.05215013289623,3.764811318043225
2022-05-05 12:29:49+00:00,88.0,2200.0,-118.373067741552,-99.40231220645036,154.57361624331202,3.840098594421693
2022-05-05 12:29:49.200000+00:00,88.2,2205.0,-113.5971221861492,-111.71736589866916,159.32694691204009,3.918648199105165
2022-05-05 12:29:49.400000+00:00,88.4,2210.0,-108.00055429458055,-124.8153861520137,165.0545374965891,3.99908934305024
2022-05-05 12:29:49.600000+00:00,88.6,2215.0,-100.17620851872664,-134.63730199271882,167.81679248831438,4.0727099917310925
2022-05-05 12:29:49.800000+00:00,88.8,2220.0,-89.46934965519685,-142.00296044214014,167.8380329426435,4.150164505842154
2022-05-05 12:29:50+00:00,89.0,2225.0,-77.65093540611072,-148.30270469837228,167.40179207612024,4.230042021586304
2022-05-05 12:29:50.200000+00:00,89.2,2230.0,-65.4701696896243,-154.69200214342973,167.97606569488127,4.31201918645053
2022-05-05 12:29:50.400000+00:00,89.4,2235.0,-52.07069356630274,-160.5538288380657,168.78651925742972,4.398772940892334
2022-05-05 12:29:50.600000+00:00,89.6,2240.0,-38.41527342787615,-164.11574927896365,168.5518092277094,4.482454487258408
2022-05-05 12:29:50.800000+00:00,89.8,2245.0,-24.09392498204264,-166.66129532218895,168.3938970969856,4.568815484076566
2022-05-05 12:29:51+00:00,90.0,2250.0,-8.726823270509142,-168.7773581440824,169.00282265835256,4.660728860236633
2022-05-05 12:29:51.200000+00:00,90.2,2255.0,6.970054547018371,-166.90603428430026,167.0515068501342,4.754125080915654
2022-05-05 12:29:51.400000+00:00,90.4,2260.0,20.452311406422897,-163.0413807686639,164.31916773407096,4.837179601211719
2022-05-05 12:29:51.600000+00:00,90.6,2265.0,31.562559859841496,-159.36065314267688,162.45618780140893,4.907915979274872
