datetime_utc,second,frame,bee1_x,bee1_y,bee2_x,bee2_y,bee3_x,bee3_y,bee1_r,bee1_p,bee2_r,bee2_p,bee3_r,bee3_p
2022-05-05 14:03:13+00:00,60.0,1500.0,-156.5503030500226,11.051146288771331,-111.46798885499646,132.8318274544936,-118.43577508761638,108.13279476930713,156.93987772185162,3.0711178979616034,173.40532553609182,2.268967130130167,160.37373265352886,2.401637189194728
2022-05-05 14:03:13.200000+00:00,60.2,1505.0,-158.68830437881917,0.1332507164917074,-116.3398339921058,130.20288032625152,-119.06620007943197,104.56987333425874,158.6883603241845,3.140752952858885,174.60740825796285,2.3000238450864234,158.4664583137335,2.4209249880474824
2022-05-05 14:03:13.400000+00:00,60.4,1510.0,-160.78832007448835,-10.030711576625066,-120.92528815212664,126.81379772767085,-119.97788069554684,100.6342026121039,161.10089710212526,3.2038964903775167,175.22746533802706,2.332429967948997,156.59481023191302,2.443652679765486
2022-05-05 14:03:13.600000+00:00,60.6,1515.0,-163.12363903426782,-17.74051500699858,-125.61383942910194,121.82020141749162,-121.91275580818322,96.53378380439726,164.08548834219206,3.249921920987125,174.982850958368,2.3715252053464977,155.50399173120869,2.471855294841392
2022-05-05 14:03:13.800000+00:00,60.8,1520.0,-165.0606791048799,-26.02036111687193,-130.4348228809968,115.55010844704424,-125.0851631371108,91.2862298909334,167.09903344788253,3.2979471369380216,174.25576197681582,2.416631473707361,154.85307166710632,2.5111501907771623
2022-05-05 14:03:14+00:00,61.0,1525.0,-166.86737611510753,-37.91710280447575,-135.11731596067366,108.84263393684942,-127.99060925087802,85.18756043141569,171.12109132607222,3.365027650819969,173.50333724377617,2.4634817418000554,153.74822440817664,2.5543450593897594
2022-05-05 14:03:14.200000+00:00,61.2,1530.0,-167.62707372372617,-48.82387252076831,-140.75559660786143,102.48423836352713,-130.1650926826503,79.79283909566786,174.59268705505326,3.425016397777256,174.11248401360328,2.5122550881963503,152.67563172959228,2.5916599831556377
2022-05-05 14:03:14.400000+00:00,61.4,1535.0,-167.12688888405833,-55.406343501186335,-144.391692726979,98.77970077975792,-132.48548286169918,74.53455171040457,176.07174642240545,3.461712678610944,174.94682110487412,2.5416113874849358,152.01250793197434,2.6291374428985
2022-05-05 14:03:14.600000+00:00,61.6,1540.0,-165.44978434557618,-60.50767018570449,-145.6466331960964,97.50300313789484,-134.95497875855224,70.60216358279371,176.16699262716514,3.4921993847333987,175.27058333407402,2.5516662437316286,152.30729396287248,2.659594311924858
2022-05-05 14:03:14.800000+00:00,61.8,1545.0,-163.2926895308888,-64.78519859072456,-146.92124967621382,96.57981115668892,-139.43853782124,66.3810027938083,175.67476885048364,3.519287948289324,175.82239200250362,2.560062454708853,154.43297368644096,2.697280436303847
2022-05-05 14:03:15+00:00,62.0,1550.0,-159.81907170791,-69.37563968552448,-147.27178305981516,96.67327338651856,-144.75743331600177,60.803058387552746,174.22719381128138,3.551136186250856,176.16668207377302,2.5607121231723333,157.00868259276888,2.7439356747045016
2022-05-05 14:03:15.200000+00:00,62.2,1555.0,-155.79256932300575,-75.49164546087034,-147.5005763434218,97.1518217141566,-147.11553742722555,56.13620520683267,173.11936110860998,3.592816291041092,176.62077025089908,2.559157922201374,157.4619156733622,2.77706657230465
2022-05-05 14:03:15.400000+00:00,62.4,1560.0,-150.8208309054476,-83.95867618324152,-148.5669085532734,96.5958015949769,-146.00978111946006,52.9663434196305,172.6151277885343,3.649548656947778,177.2085641351818,2.5650882137172584,155.31995917395443,2.79359687967428
2022-05-05 14:03:15.600000+00:00,62.6,1565.0,-143.34751511872514,-94.80210628884468,-149.63169113658927,95.27140182224156,-144.8628842879253,50.84237891258301,171.8602613972018,3.725901699584144,177.38738116780084,2.574619761611161,153.52590249761602,2.8040548602253628
2022-05-05 14:03:15.800000+00:00,62.8,1570.0,-134.62554224450594,-104.91188913116092,-150.47686690720454,93.31844758292247,-144.96026296294684,49.91331850330387,170.67671518310942,3.803575284732479,177.06388715233606,2.586487534279349,153.31280834391808,2.809983197002909
2022-05-05 14:03:16+00:00,63.0,1575.0,-124.66760857767984,-112.88503771567868,-151.84308450930965,90.21847077708692,-145.40441280670976,49.12741461195295,168.18158153777657,3.8774316013238286,176.62303015931258,2.605481336483473,153.47946484829424,2.81576698191533
2022-05-05 14:03:16.200000+00:00,63.2,1580.0,-113.80440781109075,-120.4516001926078,-153.42639564323173,85.832277170656,-148.22655442110255,49.970014950639225,165.71068531085402,3.955358965275303,175.80340919440042,2.6315336498697244,156.42286862770158,2.8164387129079103
2022-05-05 14:03:16.400000+00:00,63.4,1585.0,-104.74936805866436,-125.64097710760272,-155.12449779614278,83.10831624060002,-151.57511865241383,53.47847636527708,163.57898776200653,4.017422679397102,175.98466423200938,2.649753891819341,160.7325854605868,2.802409304897891
2022-05-05 14:03:16.600000+00:00,63.6,1590.0,-94.7097271824578,-130.5667486395179,-156.53070205227385,81.19643106504293,-153.58554665667145,57.34445441069972,161.29974666214028,4.0848356739244505,176.33695331007053,2.6630772915479533,163.94177806004612,2.784250539031123
2022-05-05 14:03:16.800000+00:00,63.8,1595.0,-84.28826228771182,-134.91115957209917,-157.20410186424374,76.0051736637576,-153.97571735689257,58.09372946368102,159.077126377649,4.153956050372706,174.61361936172526,2.6912474785747933,164.570358626847,2.780814511524752
2022-05-05 14:03:17+00:00,64.0,1600.0,-75.47926445542228,-138.26365957787368,-157.12448134711607,72.26268248410251,-152.71644146594502,57.06609782893898,157.52447086912468,4.212692699499513,172.94507196910365,2.710530496861746,163.03021503832792,2.783985387968794
2022-05-05 14:03:17.200000+00:00,64.2,1605.0,-65.1439211838202,-142.26056028211912,-157.4858840740617,72.45431369252861,-151.23693553928928,55.604956938029325,156.46660180046803,4.282968533894872,173.3534864236775,2.7103972767265594,161.13510451604031,2.7892656250787105
2022-05-05 14:03:17.400000+00:00,64.4,1610.0,-53.59041318800618,-148.4036375274145,-158.48396027887478,74.05433602380003,-149.72609606075574,54.024722471773856,157.78330715582513,4.365848859674438,174.9320163652207,2.704472573934912,159.17466657652164,2.7953080771702736
2022-05-05 14:03:17.600000+00:00,64.6,1615.0,-41.309861024006445,-156.62804993131175,-158.8443654374373,75.18379966283636,-148.85450513210267,52.45734211670771,161.98410614349856,4.454516288393554,175.73882941161193,2.699518075013625,157.8272360528198,2.802775289077809
2022-05-05 14:03:17.800000+00:00,64.8,1620.0,-32.10116517240897,-165.6079299310262,-158.34342640707956,73.66589261842164,-150.61976564542215,53.50994664582956,168.69045990057046,4.520925058869889,174.6405005192182,2.706147027968857,159.8425105944017,2.8002350406846936
2022-05-05 14:03:18+00:00,65.0,1625.0,-23.443024013465056,-171.81407238417162,-155.35917337178313,69.62584993107156,-153.9798543283975,57.703171501521815,173.4060288575033,4.576782229443405,170.24756012756208,2.7202694823418136,164.4367706455237,2.7830456150050225
2022-05-05 14:03:18.200000+00:00,65.2,1630.0,-13.372921618873482,-171.98530962844836,-149.8674869133712,65.42662484211965,-157.98196948664773,61.22293349744577,172.5044398287122,4.63478893424121,163.52647147162736,2.7299688071362165,169.43007486545227,2.7718812862981186
2022-05-05 14:03:18.400000+00:00,65.4,1635.0,-2.493464465760491,-169.03768072235164,-145.46984399691527,62.093807184170345,-163.59800632391946,61.14812797814728,169.0560701928023,4.697639111434906,158.1680005662074,2.738156058771152,174.65222938283117,2.783900232792158
2022-05-05 14:03:18.600000+00:00,65.6,1640.0,6.834179623024953,-166.73796622380868,-143.04707702241507,63.45901809926331,-167.88918229869213,58.32330236027041,166.8779655663735,4.753353594135586,156.4912560585395,2.7240542207387515,177.73121597269008,2.8072434062548126
2022-05-05 14:03:18.800000+00:00,65.8,1645.0,17.198424574573316,-163.508500985393,-140.316565234396,70.14942113977382,-169.06336717298015,54.70678762988016,164.41050970767515,4.817187303876216,156.8747263437417,2.6779955686380084,177.6942732128605,2.8286388675618976
2022-05-05 14:03:19+00:00,66.0,1650.0,28.97673773090816,-158.15881131096714,-136.42051456094353,77.99088119182005,-169.99871598729948,52.995039364564185,160.79135836488211,4.893592255114422,157.1404923695646,2.6222459641864933,178.0675086437226,2.839402251299391
2022-05-05 14:03:19.200000+00:00,66.2,1655.0,40.80783250491802,-151.85186030675814,-133.98224375502184,84.11957532215995,-170.96098717173498,51.713896920198174,157.2395200716812,4.974920918499382,158.20033057490946,2.580952822526372,178.61127139519223,2.84785351738746
2022-05-05 14:03:19.400000+00:00,66.4,1660.0,52.422539263527725,-145.42771988436385,-132.84539671290787,88.40422921500452,-171.40724125486088,51.15346858357229,154.58765905983927,5.0583618474572045,159.57194982486405,2.5544210400791374,178.87738734320948,2.8515746750986133
2022-05-05 14:03:19.600000+00:00,66.6,1665.0,63.40710792218416,-141.7584939223119,-132.5246782038835,93.26888811340405,-171.28079818722006,51.96551295362467,155.29305178976185,5.132986697272782,162.05516290125888,2.528330897572149,178.99029684366843,2.847025299811143
2022-05-05 14:03:19.800000+00:00,66.8,1670.0,74.90848702958205,-140.8155201116506,-132.99302695496635,101.0592136431775,-171.13601945427936,52.52267772950719,159.50013207949308,5.201277948312138,167.03325980421326,2.491796022042669,179.01443749187703,2.843812148433465
