datetime_utc,second,frame,bee1_x,bee1_y,bee2_x,bee2_y,bee3_x,bee3_y,bee1_r,bee1_p,bee2_r,bee2_p,bee3_r,bee3_p
2022-05-05 10:09:04.040000+00:00,60.04,1501.0,-160.16361507672437,-23.08775217616048,128.95598700014455,78.15731514998404,-71.66135877925137,134.17998850184793,161.8191209189845,3.284757500073777,150.79195102735218,0.5448762309209824,152.11712479679804,2.061326150665699
2022-05-05 10:09:04.240000+00:00,60.24,1506.0,-154.58444403666363,-30.9464377349195,128.86491482291345,80.80146589043127,-74.94871415838436,132.05920777054695,157.65161701234035,3.339172005449494,152.1020813873343,0.5600538506954769,151.8451319963195,2.087005180558193
2022-05-05 10:09:04.440000+00:00,60.44,1511.0,-151.56441556817148,-38.33007789213242,129.4691475663882,85.24997638036173,-79.01368261085929,129.51705019155764,156.33607049474642,3.3892953704765327,155.01554323492672,0.582298024520682,151.71627575857534,2.1185829430796383
2022-05-05 10:09:04.640000+00:00,60.64,1516.0,-149.72254861055163,-45.90598716030854,130.973939563365,91.87569071565622,-83.07209620192384,127.04698308820376,156.60204730335235,3.4390998745061565,159.98535992154692,0.6117190311778423,151.7956161395843,2.1498866686044136
2022-05-05 10:09:04.840000+00:00,60.84,1521.0,-146.41306592792677,-53.31985889130889,133.20231852550225,98.12748754297296,-85.01869900521321,125.4359721402036,155.8197459457707,3.4908385848126278,165.44443620764548,0.6349216816062292,151.53337021031697,2.166457220484313
2022-05-05 10:09:05.040000+00:00,61.04,1526.0,-142.5697717495308,-59.78187780871974,135.1917097285939,100.16432505078306,-85.1756019234247,124.98170788987152,154.59628951255593,3.538639613480432,168.25483764878595,0.6376553844615941,151.24586100150603,2.169001084086424
2022-05-05 10:09:05.240000+00:00,61.24,1531.0,-139.5931625443028,-65.51161943251866,136.85091890257033,99.39753198834188,-86.0775385359629,124.07763065556412,154.20124289314694,3.5803832574711283,169.13912430260282,0.6281727376242727,151.01192360045204,2.1773081627972832
2022-05-05 10:09:05.440000+00:00,61.44,1536.0,-136.9945884471447,-72.48332507828955,138.9544910851656,98.25376737272646,-87.94179031231955,122.929672000818,154.9882243210998,3.62824542243277,170.18270592416616,0.6154706142678738,151.14715591622846,2.1917719779226923
2022-05-05 10:09:05.640000+00:00,61.64,1541.0,-135.35601624893292,-79.58001165506943,140.25593546753382,97.7731139436585,-89.6956901116936,121.70787352391538,157.0166532244347,3.673090696404276,170.97166210841092,0.6087803679163669,151.18903168658218,2.205909347627011
2022-05-05 10:09:05.840000+00:00,61.84,1546.0,-134.17759336308276,-86.61404180804517,140.435225365897,98.72001553946696,-90.91397877571296,121.28143232386172,159.7047863998903,3.714810575599192,171.66156818485285,0.6127082052657448,151.57353780709295,2.214048867304563
2022-05-05 10:09:06.040000+00:00,62.04,1551.0,-133.02659728144852,-94.6189586394862,139.93509717280986,99.64286873889752,-91.2425021540844,120.68453563728914,163.2446719446043,3.7598480427567655,171.78629954475676,0.6187773909977333,151.29425415833282,2.218152716074821
2022-05-05 10:09:06.240000+00:00,62.24,1556.0,-131.2507650264567,-102.38945636909683,139.39168322752028,100.56380772324992,-91.38313215774902,119.71013382831276,166.46430276665726,3.8040845973226407,171.88112396886442,0.6249758291874195,150.6034295232123,2.222799505291116
2022-05-05 10:09:06.440000+00:00,62.44,1561.0,-128.7426894527744,-109.39758352857118,138.57477843132682,101.75389718426712,-91.7217293979829,119.2614268896762,168.94529105430613,3.845934720315029,171.92098420343493,0.6333698318224171,150.45319400902852,2.2263980215912653
2022-05-05 10:09:06.640000+00:00,62.64,1566.0,-124.90795059873308,-115.5117249739265,137.9810321381418,102.63917362114309,-93.16467459924424,117.84287799909907,170.13216841393512,3.887928099281509,171.969663579185,0.639562727320976,150.22183758792733,2.239769275778386
2022-05-05 10:09:06.840000+00:00,62.84,1571.0,-118.3573511538371,-121.31592356121264,137.57978557781922,103.43637067844182,-95.8320455958718,115.38784693182129,169.48750951519315,3.939334379905716,172.125768491434,0.6446701681599397,149.9937871468371,2.2638726479064646
2022-05-05 10:09:07.040000+00:00,63.04,1576.0,-110.20632175001396,-127.54544823848347,137.45989861916252,103.84324574292656,-98.95814925322718,114.69985162946604,168.56237634781752,3.9997914677708,172.27490651518656,0.6469761281088019,151.48851859941567,2.28265026960497
2022-05-05 10:09:07.240000+00:00,63.24,1581.0,-100.40127877794684,-133.57306669760516,137.56083198451532,103.80509413891932,-103.84584403291356,114.8005171948361,167.0993145624777,4.067827525907401,172.33246956236064,0.646446443793626,154.8002521674628,2.306134106775573
2022-05-05 10:09:07.440000+00:00,63.44,1586.0,-92.8429713890363,-135.99336679305287,137.8070981939577,103.74570117373996,-110.86070793033024,114.93596802677212,164.66333273699777,4.113366855257751,172.49338197354135,0.6453116257514646,159.68836309845864,2.338148087740564
2022-05-05 10:09:07.640000+00:00,63.64,1591.0,-87.1217658150239,-136.44092804205576,137.7105796752181,103.87140380372932,-118.58915820140729,116.8709136362263,161.88368949250355,4.144118605360845,172.49194845743378,0.6462303713850793,166.49984653772108,2.363491753175385
2022-05-05 10:09:07.840000+00:00,63.84,1596.0,-78.9602959651027,-137.86139313054605,136.81625195479657,105.46550509377664,-124.00569763557544,119.24213767821333,158.87256545669422,4.192246279538157,172.74738656096596,0.6567153135342395,172.03517211359932,2.375775141956994
2022-05-05 10:09:08.040000+00:00,64.04,1601.0,-72.1114787943014,-140.57633436245487,134.87378152506147,108.45258246394864,-126.07784226910668,118.01716212026196,157.99294654093168,4.238419084971793,173.06906016376698,0.6772385350052618,172.69531802036192,2.38920521086613
2022-05-05 10:09:08.240000+00:00,64.24,1606.0,-65.24534448901991,-145.04735804557316,132.9982028127984,111.04969098056478,-128.676173762042,113.48327765917566,159.04619157179332,4.289683938858946,173.26441013177862,0.695704205124141,171.56926298818442,2.418851589952045
2022-05-05 10:09:08.440000+00:00,64.44,1611.0,-58.18740038651325,-150.17360524878174,132.2679324226078,112.53560277721267,-134.9195499720706,108.19281656823355,161.05243021189506,4.342732896851641,173.66366298043508,0.7049672947532545,172.94210164570538,2.465690506423542
2022-05-05 10:09:08.640000+00:00,64.64,1616.0,-51.95767245014749,-155.55566869580255,132.1075939767216,113.3140164747719,-141.00532630877345,101.58559074191842,164.00355419878895,4.390026521795739,174.04735768164713,0.7089706187636043,173.78761260178533,2.517281220146185
2022-05-05 10:09:08.840000+00:00,64.84,1621.0,-47.44599138318217,-160.28244070056408,131.73769361401693,114.29069849630046,-144.89999688700476,95.6783034967018,167.1573596802212,4.424592234861006,174.40522836633326,0.7146021197102966,173.63855233749493,2.558006687954888
2022-05-05 10:09:09.040000+00:00,65.04,1626.0,-42.83890878953003,-163.58409880643495,130.32987248655766,115.8801953546511,-148.29445405212385,90.52948638226856,169.10035330711509,4.45626360217045,174.39637421057375,0.7267769963461168,173.74358407508123,2.593509330683916
2022-05-05 10:09:09.240000+00:00,65.24,1631.0,-37.38452182169433,-165.412156840875,128.62151988747706,117.56251157266996,-153.35614611128062,83.94442034503025,169.58415050524906,4.490115022700272,174.25395119032112,0.7405066309802953,174.8278389077883,2.640761512892947
2022-05-05 10:09:09.440000+00:00,65.44,1636.0,-30.501516570009333,-166.2070326809631,128.03541411440978,118.41839610228362,-156.02499336611507,78.46631033005184,168.9826033225944,4.530893260553755,174.4017884165347,0.746396367353503,174.64466900454835,2.6756208761316027
2022-05-05 10:09:09.640000+00:00,65.64,1641.0,-21.89242034536753,-165.94842761786475,127.93683398524388,118.7629245706026,-156.12973930033118,74.68295477589902,167.38625599917086,4.581223366844077,174.56364381717776,0.748228754334442,173.0723525813651,2.6954234609604977
2022-05-05 10:09:09.840000+00:00,65.84,1646.0,-12.491261589427769,-165.18176583448115,127.7804135673625,119.18396128468068,-157.283878202006,72.00927187640232,165.65339531773225,4.636911326285439,174.73594569794292,0.750603740500851,172.98425818100642,2.7122464398349573
2022-05-05 10:09:10.040000+00:00,66.04,1651.0,-2.566438997131211,-163.9989032829949,127.18085500915988,119.9878715102455,-160.09355362761826,69.41757912063194,164.01898331336866,4.696741134735703,174.84867511771466,0.7563048632174072,174.4956910759927,2.7324550047619898
2022-05-05 10:09:10.240000+00:00,66.24,1656.0,7.224610394583836,-161.13092875467697,125.713301929019,121.41585619538928,-164.01565124347505,65.58543252034514,161.2928119808763,4.757195864803857,174.77312269784545,0.768010443262645,176.6425283211888,2.761195753461408
2022-05-05 10:09:10.440000+00:00,66.44,1661.0,15.156763216243055,-156.9730557235954,121.22597720586666,123.84147530188233,-165.05701031918753,62.79122759835099,157.70309982494396,4.808647041767873,173.29872634980336,0.7960703223117978,176.5971543338575,2.7780774214894404
2022-05-05 10:09:10.640000+00:00,66.64,1666.0,22.429264847440542,-153.09432836716988,116.57674659523084,126.40353624017528,-164.91158114505436,61.34267940279855,154.72861823137782,4.857860247780325,171.95345829831388,0.8258188805234782,175.95099861062562,2.785478301996948
2022-05-05 10:09:10.840000+00:00,66.84,1671.0,29.242367356673103,-150.7364486946391,113.24164713339653,129.01824760480602,-165.0388381332861,61.30151886728683,153.54671280654037,4.904005488869431,171.66647564536217,0.8504289620069193,176.0559408478491,2.785949426740249
2022-05-05 10:09:11.040000+00:00,67.04,1676.0,35.7986718864667,-149.22947685385518,109.11275884095144,132.9734439629584,-164.81938767822223,62.972472409048535,153.46329095555782,4.947830029803843,172.01026405785694,0.8836436077611848,176.4396861137893,2.7766384560476176
2022-05-05 10:09:11.240000+00:00,67.24,1681.0,42.80620179511668,-147.88291463839693,104.8092852017892,136.91238743615975,-164.45837604029313,65.54135326723167,153.95365326640237,4.994148304545946,172.42386174186885,0.9174356589713616,177.03735887634147,2.762355436691675
2022-05-05 10:09:11.440000+00:00,67.44,1686.0,51.08624579028307,-145.76284838485574,99.52705394090128,140.71906296524875,-164.14647309013904,67.6968254356268,154.45585931977996,5.049486969946054,172.35860624863707,0.9552045821205192,177.5582293277151,2.750427853938749
2022-05-05 10:09:11.640000+00:00,67.64,1691.0,59.1009317116375,-141.928287452062,94.64784815920672,143.81699826502197,-163.5452880605698,68.98524312684765,153.74185802265686,5.106964825783091,172.16719824382804,0.9887388352008342,177.49936624136166,2.742425999551786
2022-05-05 10:09:11.840000+00:00,67.84,1696.0,64.56486243826915,-138.23783072896347,90.94694850173788,145.85987820601207,-163.35655906488506,69.53753090867372,152.57234122317902,5.149336122207631,171.89081276220216,1.013260028059053,177.54107579485384,2.7391466430874525
2022-05-05 10:09:12.040000+00:00,68.04,1701.0,68.93399981431034,-135.1206416106745,86.3949589819364,148.56784808180802,-163.17895318824088,70.53357147033608,151.68877387493012,5.184136524938968,171.86184690369663,1.0440769861820387,177.7705134941425,2.733599994408756
2022-05-05 10:09:12.240000+00:00,68.24,1706.0,74.26184252448606,-132.55433247508628,80.063540305483,152.12304880288048,-162.72166903825072,71.95886626174493,151.93904143783217,5.223057709813421,171.90576623060454,1.0863246893841056,177.92251124652466,2.725226920931876
2022-05-05 10:09:12.440000+00:00,68.44,1711.0,81.17634769868604,-130.46561339227353,72.14541025695375,156.10924295524444,-162.5848266353161,72.49556259455103,153.65830828015825,5.268975831559216,171.97399791015997,1.1378870367027332,178.0152590311748,2.722158707020013
2022-05-05 10:09:12.640000+00:00,68.64,1716.0,89.96389105965225,-128.7692174515081,63.62021684922389,159.9414226665272,-163.0332655005308,71.43012711393033,157.08282228705582,5.32220455820788,172.13015620900066,1.1922121284490017,177.99468733442248,2.728651682065256
2022-05-05 10:09:12.840000+00:00,68.84,1721.0,99.98124578883468,-126.32527623347448,55.12148788169412,163.25576875953573,-163.51460507940234,69.6705208639199,161.10346031339924,5.38190010372464,172.31025639688067,1.245175837135775,177.7385933097334,2.7388064641762515
2022-05-05 10:09:13.040000+00:00,69.04,1726.0,110.27222178455996,-122.65029183336712,46.598018700569256,165.40473521721506,-164.12288257814566,67.58419837036854,164.9334926087279,5.444694648848127,171.8432476971255,1.2961922798042915,177.49350538857783,2.7509637924366466
2022-05-05 10:09:13.240000+00:00,69.24,1731.0,119.0503609395081,-118.6452693606806,38.186766867323776,168.00798565403989,-164.59948248881,66.02688366559222,168.0764361280177,5.49949138708744,172.29310028932505,1.347301989387615,177.34863687712323,2.76010679697832
2022-05-05 10:09:13.440000+00:00,69.44,1736.0,124.8532780409646,-113.01791594322812,30.650819361607923,170.60020479880384,-164.52087002714734,65.55607626308958,168.40840347715726,5.5475014865081445,173.3317703276919,1.3930282713729265,177.10086337875805,2.7624088477026008
2022-05-05 10:09:13.640000+00:00,69.64,1741.0,128.15705732076432,-106.2908934599308,24.102331593705195,171.65358018068426,-164.1020965006885,66.14459441494544,166.4992053243139,5.590784717664739,173.33745693617269,1.4312957049054706,176.93107541141245,2.7584427268606984
2022-05-05 10:09:13.840000+00:00,69.84,1746.0,131.75637851470512,-99.20083176297636,18.72395781926264,171.91880606909228,-163.74945217382592,67.80293481786222,164.92588730025554,5.637823735583331,172.93542863346337,1.462312282561542,177.23182856683326,2.7490202911356016
2022-05-05 10:09:14.040000+00:00,70.04,1751.0,135.46773671380285,-91.55479798665108,14.551996694856092,172.78090765672053,-163.0827789630924,70.38295838784046,163.50470551252246,5.688857360463543,173.39262573272052,1.4867723744703043,177.62250315134435,2.734163503084061
2022-05-05 10:09:14.240000+00:00,70.24,1756.0,140.1379518470624,-82.86246973638112,9.728065368206792,173.91456009847062,-162.42152528204787,72.70485433019817,162.80305414427045,5.749193247745107,174.18642160068808,1.514918667288957,177.95153193530606,2.7207108197616794
2022-05-05 10:09:14.440000+00:00,70.44,1761.0,145.60378457869655,-74.4532509726031,2.9476991992697457,174.42604414448132,-162.11797641070768,73.65390494875652,163.5351603296028,5.810505755523919,174.4509495716831,1.5538985140271369,178.06497687558672,2.715149643476357
2022-05-05 10:09:14.640000+00:00,70.64,1766.0,151.94756981956306,-67.51370398844618,-4.593019024922101,173.61537970049935,-162.32317661728078,73.55850630125904,166.27135712536457,5.865062922593273,173.67612355275512,1.5972452967562518,178.21242245252515,2.716113285749587
2022-05-05 10:09:14.840000+00:00,70.84,1771.0,157.09840286178928,-61.99664966019949,-13.667495521182088,171.7530391799633,-162.7168110847408,72.75223068144705,168.88899535142767,5.907311800124076,172.29598631824118,1.6502054325085906,178.24042100128048,2.7211450749083017
2022-05-05 10:09:15.040000+00:00,71.04,1776.0,160.31801708142342,-55.88529162544798,-23.95199498145204,170.65961655618855,-162.78491086975083,72.37790261400718,169.77936394326883,5.947766974959274,172.3322453480393,1.7102350512698996,178.15018381600237,2.723219296511216
2022-05-05 10:09:15.240000+00:00,71.24,1781.0,162.91377379788503,-47.08169544040903,-34.862683948405575,169.6090372652579,-162.0849979080608,73.51119363426086,169.580611328689,6.0018527379957405,173.1549371347351,1.773520118633461,177.97595943382316,2.7158030431546933
2022-05-05 10:09:15.440000+00:00,71.44,1786.0,165.6105837623296,-37.37554630027941,-44.07623374159433,168.24892734906942,-160.0311030354698,76.96165744500797,169.77572534182832,6.06122056667821,173.92646703407766,1.8270091049750925,177.57547875602617,2.6933277632140227
2022-05-05 10:09:15.640000+00:00,71.64,1791.0,167.26957369732995,-28.293541974080952,-51.83870608923151,166.67388906152695,-156.22396282234965,82.1438658141916,169.6456153348078,6.115622009373356,174.54923873766944,1.8723311684402244,176.5036578964266,2.657512165004089
